id, isBus, displayNumber, description, pathPointIds
0, true, 1, Темир жол вокзалы - Орайлық базар - Таслақ елаты - Темир жол вокзалы, 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,17
1, true, 3, Темир жол вокзалы - Орайлық базар - Жийдели байсын елаты, 0,24,25,26,5,27,7,8,9,10,11,12,13,28,29,30,31,32,33,34
2, true, 4, АЖМҚШ (Таслақ елаты) - Телеорай, 21,35,20,19,18,36,37,38,39,40,41,42,43,44,45,11,10,46,8,47,48,49,50
3, true, 5, Шадлы аўыл - Темир жол вокзалы - Таслақ елаты - Шадлы аўыл, 51,52,53,54,55,0,2,56,27,57,58,59,60,61,62,42,41,63,39,38,17,18,19,20,21,22,23,17
4, true, 7, Қызкеткен елаты - Арқа автовокзал - Қызкеткен елаты, 64,65,66,67,68,69,70,55,4,26,27,7,8,46,71,10,11,12,13,72,15,73,16,74,75,76,77,14,13
5, true, 8, Жийдели байсын елаты - Темир жол вокзалы, 34,78,33,32,31,30,29,28,79,80,81,42,43,61,60,59,58,57,27,25,2,0
6, true, 10, Саманбай елаты - Қызкеткен елаты, 82,83,84,85,86,87,88,28,13,80,81,42,43,61,60,59,58,57,27,5,89,4,55,90,69,68,67,66,64,91
7, true, 11, Гөне қала - Орайлық базар - Қызкеткен елаты, 29,28,13,12,11,92,93,46,8,7,27,5,4,55,94,90,95,96,68,97,65,64
8, true, 12, Гөне қала - Орайлық базар - Қызкеткен елаты - Шадлы аўыл, 29,28,13,12,11,93,46,8,7,27,5,4,55,94,90,95,98,53,64,51
9, true, 15, Темир жол вокзалы - Арқа автовокзал - Таслақ елаты - Темир жол вокзал, 0,1,24,56,27,99,100,7,8,46,10,92,11,12,13,14,101,76,75,74,38,102,103,37,104,18,19,20,105,21,106,107,23,104
10, true, 16, Бестөбе елаты - Орайлық базар, 108,109,110,64,52,111,70,55,4,89,27,7,8,46,93,92,11
11, false, 1, Темир жол вокзалы - Таслақ елаты - Хожан аўыл, 0,1,2,3,4,5,27,7,8,46,10,11,12,13,14,72,15,73,38,102,103,112,104,18,19,20,105,21,106,107,23,104
12, false, 2, Темир жол вокзалы - Ақ жағыс (Бухара көшеси), 0,1,2,3,4,5,27,7,8,46,10,92,11,12,13,28,88,87,113,114,85,84,115,116
13, false, 3, Темир жол вокзалы - Ургенч транс газ, 0,117,118,119,120,121,57,58,59,60,61,62,42,41,80,79,28,29,30,122
14, false, 4, Хожан аўыл - Арқа автовокзал - Темир жол вокзалы, 107,23,104,112,103,102,38,39,40,41,42,43,61,60,59,58,99,27,56,24,1,0
15, false, 5, Орайлық базар - Гөне қала, 11,12,13,28,29
16, false, 6, Орайлық базар - Хожан аўыл (киши айланба) - Орайлық базар, 11,12,13,14,101,76,75,123,38,102,103,112,104,105,124
17, false, 7, Қум аўыл елаты - Орайлық базар, 125,126,127,128,129,11
18, false, 8, Алланияз қаҳарман (А. Арзымов көшеси) - Арқа автовокзал - Орайлық туўыў үйи, 130,104,112,103,102,38,39,40,41,42,43,44,45,11,92,131,30
19, false, 9, Орайлық базар - Телеорай, 11,92,10,46,8,132,133,49,50
20, false, 10, Саманбай елаты - Темир жол вокзалы, 82,83,115,84,86,87,88,28,79,80,81,42,43,61,60,59,58,57,27,56,24,1,0
21, false, 11, Жийдели байсын елаты - Темир жол вокзалы, 34,78,33,32,31,30,29,28,79,80,81,42,43,61,60,59,58,57,27,25,2,0
22, false, 12, Орайлық базар - Қызкеткен елаты (Шадлы аўыл), 11,92,10,46,8,7,27,5,4,55,94,134,95,135,64,136,51
23, false, 13, Орайлық базар - Темир жол вокзалы, 11,12,137,117,0
24, false, 14, Орайлық базар - Темир жол вокзалы, 11,45,44,61,60,59,58,57,27,138,120,119,118,117,0
25, false, 15, Әскерий гарнизон - Таслақ елаты, 139,140,120,141,27,57,58,59,60,61,43,42,41,63,40,39,38,142,17,18,19,20,21,106,23,17
26, false, 16, Алланияз қаҳарман МПЖ - Арқа автовокзал - Темир жол вокзалы, 142,104,143,38,73,15,72,13,12,11,92,144,145,59,58,57,99,56,24,1,0
27, false, 17, Орайлық базар - Таслақ елаты - Хожан аўыл - Орайлық базар, 11,12,13,72,15,73,38,103,142,104,18,19,20,105,21,106,23,104
28, false, 18, Орайлық базар - Алланияз қаҳарман МПЖ, 11,81,41,63,39,38,17,142
29, false, 19, Гөне қала - Әскерий гарнизон, 29,28,13,12,11,92,93,46,8,7,27,5,141,120,140,139
30, false, 20, Хожан аўыл - Арқа автовокзал - Жийдели байсын елаты, 107,104,112,103,102,38,73,15,72,14,28,29,30,31,32,146,33,147,34
31, false, 21, Орайлық базар - Қызкеткен елаты, 11,92,10,46,8,7,27,5,4,55,94,134,95,68,67,66,65,91
32, false, 22, Саманбай елаты (Проектная көшеси) - Aрқа автовокзал - Жуқпалы кеселликлер емлеўханасы, 148,115,84,85,149,86,87,88,28,14,72,15,73,38,74,75
33, false, 23, Орайлық базар - Әскерий гарнизон, 11,92,150,151,59,58,57,27,141,152,120,140,139
34, false, 24, Орайлық базар - Әскерий прокуратура (Ж. Нарымбетов), 11,153,150,151,59,58,57,154,155
35, false, 25, Орайлық базар - Наўқанбағ (А. Қайратдинов көшеси), 11,92,10,46,8,7,27,5,4,55,70,156
36, false, 26, Орайлық базар - Темир жол вокзалы, 11,92,10,46,8,7,27,5,141,120,157,118,117,0
37, false, 27, Ургенч транс газ - Темир жол вокзалы, 122,30,29,28,13,12,11,158,159,160,57,27,141,120,118,117,0
38, false, 28, Орайлық базар - Қоскөл-2 елаты, 11,45,144,161,162,126,163,164,165,166,167,168
39, false, 29, Орайлық базар - Жеке терек, 11,92,10,169,170,171
40, false, 30, Орайлық базар - Таслақ елаты - Орайлық базар, 11,45,44,43,42,41,40,39,38,17,18,19,20,105,21,106,23,17
41, false, 31, Орайлық туўыў үйи - Темир жол вокзалы, 30,29,28,13,12,11,92,93,46,8,7,27,5,56,24,1,0
42, false, 32, Орайлық базар - Ферма аўыл, 11,92,131,30,172,173,174
43, false, 33, Темир жол вокзалы - Саманбай елаты (котельный), 0,1,24,26,27,99,100,160,161,144,175,92,11,12,13,28,88,87,113,176,85,115,177
44, false, 34, Орайлық базар - Орайлық автовокзал - Нөкис саўда комплекс, 11,45,44,61,178,179,58,57,27,56,24,0,26,180,181
45, false, 35, Жийдели байсын елаты - Әскерий гарнизон, 34,147,33,32,31,30,29,28,13,12,92,10,46,161,160,57,27,141,120,140,139
46, false, 36, Орайлық базар - Кебир аўыл (У. Юсупов көшеси), 11,12,13,28,88,87,113,176,182,183
47, false, 37, Саманбай елаты (Мақпалкөл) - Темир жол вокзал, 184,84,85,185,186,29,28,13,12,11,92,10,46,8,7,57,27,120,119,187,117,0
48, false, 38, Орайлық базар - Қызкеткен елаты (Санатория көшеси), 11,93,46,8,7,27,5,4,55,94,134,95,135,188,189,190
49, false, 40, Жеке терек - Орайлық базар, 171,47,132,8,46,161,60,61,44,45,11
50, false, 41, Орайлық базар - Темир жол вокзалы - Әскерий гарнизон, 11,92,93,46,8,7,99,27,56,24,1,0,117,166,140,139
51, false, 42, Аксунгул кафеси - Қурылыс буйымлары базары, 191,32,31,29,28,13,12,11,92,93,46,8,132,48
52, false, 43, Таслақ елаты - Түйемойын - Орайлық базар - Темир жол вокзалы, 21,106,23,192,193,76,77,14,13,12,11,92,93,46,8,7,57,27,56,24,1,0
53, false, 44, Орайлық базар - Май колхоз, 11,92,93,194,195
54, false, 45, Орайлық базар - Саманбай елаты (Проектная көшеси), 11,92,131,30,29,196,185,85,115,197,148
55, false, 46, Әскерий гарнизон - Саманбай елаты (котелный), 139,140,120,141,27,57,58,59,60,61,43,42,81,80,79,28,88,87,86,84,198
56, false, 47, Орайлық базар - Жийдели байсын елаты, 11,12,13,28,29,30,31,32,33,34,199
57, false, 48, Алланияз қаҳарман (Транспартнер автобаза) - Арқа автовокзал - Темир жол вокзалы, 200,102,38,123,75,76,101,14,79,201,41,42,43,61,60,59,58,99,27,26,24,1,0
58, false, 49, Ақ жағыс елаты - Орайлық базар, 202,203,204,32,31,30,29,28,13,12,11
59, false, 50, Таслақ елаты - Арқа автовокзал - Гөне қала, 105,205,36,193,38,39,40,41,81,80,79,13,12,11,92,131,30,29
60, false, 51, Орайлық базар - Наўқанбағ елаты, 11,92,93,46,8,7,27,5,4,55,94,134,95,135,206
61, false, 52, Орайлық базар - Таслақ елаты - Жулдызша балалар дем алыў орны, 11,12,207,42,41,63,39,38,17,18,19,208,209
62, false, 53, Орайлық базар - Жуўазшы елаты - Орайлық базар, 11,92,10,46,8,7,27,5,4,55,50,49,48,210,4
